laboratorios Laproff -  -  - Antioquia
GFB PRO 300 (CN018022)
Historial de alarmas

'Rango : 'Por tiempo:' (01-29-2025 05:47:34 ... 02-05-2025 06:47:34)
'Filtro :   usuarios = 'Todos los usuarios'  alarmas = 'Todas las alarmas'  tipos = 'Alarma entrante' 'Conf entrante.' 'Alarmas pendientes' 'Conf saliente.'

Tiempo ,Tipo de alarma,Número,Alarma
02-01-2025 15:02:50,'Alarma entrante,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
02-01-2025 15:03:16,'Conf entrante.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
02-01-2025 15:03:16,'Conf entrante.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:03:17,'Alarmas pendientes,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
02-01-2025 15:03:17,'Alarmas pendientes,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
02-01-2025 15:07:45,'Conf saliente.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:07:45,'Conf saliente.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
02-01-2025 15:08:41,'Alarma entrante,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
02-01-2025 15:08:41,'Alarma entrante,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
02-01-2025 15:08:59,'Conf entrante.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
02-01-2025 15:08:59,'Conf entrante.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:09:01,'Alarmas pendientes,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
02-01-2025 15:09:01,'Alarmas pendientes,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
02-01-2025 15:09:01,'Conf saliente.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:09:01,'Conf saliente.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
02-01-2025 15:09:25,'Alarma entrante,'174,'BOMBA DE VACÍO PCS (VM602500)
02-01-2025 15:09:25,'Alarma entrante,'174 - 1,'BOMBA DE VACÍO PCS (VM602500) - INTERRUPTOR PROTECTOR MOTOR
02-01-2025 15:09:39,'Conf entrante.,'174 - 1,'BOMBA DE VACÍO PCS (VM602500) - INTERRUPTOR PROTECTOR MOTOR - por linaro (Lina Rios Otalvaro)
02-01-2025 15:09:39,'Conf entrante.,'174,'BOMBA DE VACÍO PCS (VM602500) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:09:41,'Alarmas pendientes,'174,'BOMBA DE VACÍO PCS (VM602500)
02-01-2025 15:09:41,'Alarmas pendientes,'174 - 1,'BOMBA DE VACÍO PCS (VM602500) - INTERRUPTOR PROTECTOR MOTOR
02-01-2025 15:09:42,'Conf saliente.,'174,'BOMBA DE VACÍO PCS (VM602500) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:09:42,'Conf saliente.,'174 - 1,'BOMBA DE VACÍO PCS (VM602500) - INTERRUPTOR PROTECTOR MOTOR - por linaro (Lina Rios Otalvaro)
02-01-2025 15:09:44,'Alarma entrante,'174 - 1,'BOMBA DE VACÍO PCS (VM602500) - INTERRUPTOR PROTECTOR MOTOR
02-01-2025 15:09:44,'Alarma entrante,'174,'BOMBA DE VACÍO PCS (VM602500)
02-01-2025 15:11:05,'Alarma entrante,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO
02-01-2025 15:11:05,'Alarma entrante,'112,'SELLO DE FILTRO DE PRODUCTO (X203530)
02-01-2025 15:11:25,'Conf entrante.,'112,'SELLO DE FILTRO DE PRODUCTO (X203530) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:11:25,'Conf entrante.,'174,'BOMBA DE VACÍO PCS (VM602500) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:11:25,'Conf entrante.,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO - por linaro (Lina Rios Otalvaro)
02-01-2025 15:11:25,'Conf entrante.,'174 - 1,'BOMBA DE VACÍO PCS (VM602500) - INTERRUPTOR PROTECTOR MOTOR - por linaro (Lina Rios Otalvaro)
02-01-2025 15:11:26,'Alarmas pendientes,'174 - 1,'BOMBA DE VACÍO PCS (VM602500) - INTERRUPTOR PROTECTOR MOTOR
02-01-2025 15:11:26,'Alarmas pendientes,'174,'BOMBA DE VACÍO PCS (VM602500)
02-01-2025 15:11:28,'Conf saliente.,'174 - 1,'BOMBA DE VACÍO PCS (VM602500) - INTERRUPTOR PROTECTOR MOTOR - por linaro (Lina Rios Otalvaro)
02-01-2025 15:11:28,'Conf saliente.,'174,'BOMBA DE VACÍO PCS (VM602500) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:11:48,'Alarmas pendientes,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO
02-01-2025 15:11:48,'Alarmas pendientes,'112,'SELLO DE FILTRO DE PRODUCTO (X203530)
02-01-2025 15:12:11,'Conf saliente.,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO - por linaro (Lina Rios Otalvaro)
02-01-2025 15:12:11,'Conf saliente.,'112,'SELLO DE FILTRO DE PRODUCTO (X203530) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:13:06,'Alarma entrante,'174,'BOMBA DE VACÍO PCS (VM602500)
02-01-2025 15:13:06,'Alarma entrante,'174 - 1,'BOMBA DE VACÍO PCS (VM602500) - INTERRUPTOR PROTECTOR MOTOR
02-01-2025 15:13:33,'Conf entrante.,'174 - 1,'BOMBA DE VACÍO PCS (VM602500) - INTERRUPTOR PROTECTOR MOTOR - por linaro (Lina Rios Otalvaro)
02-01-2025 15:13:33,'Conf entrante.,'174,'BOMBA DE VACÍO PCS (VM602500) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:13:35,'Alarmas pendientes,'174 - 1,'BOMBA DE VACÍO PCS (VM602500) - INTERRUPTOR PROTECTOR MOTOR
02-01-2025 15:13:35,'Alarmas pendientes,'174,'BOMBA DE VACÍO PCS (VM602500)
02-01-2025 15:13:38,'Conf saliente.,'174 - 1,'BOMBA DE VACÍO PCS (VM602500) - INTERRUPTOR PROTECTOR MOTOR - por linaro (Lina Rios Otalvaro)
02-01-2025 15:13:38,'Conf saliente.,'174,'BOMBA DE VACÍO PCS (VM602500) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:13:47,'Alarma entrante,'112,'SELLO DE FILTRO DE PRODUCTO (X203530)
02-01-2025 15:13:47,'Alarma entrante,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO
02-01-2025 15:13:54,'Conf entrante.,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO - por linaro (Lina Rios Otalvaro)
02-01-2025 15:13:54,'Conf entrante.,'112,'SELLO DE FILTRO DE PRODUCTO (X203530) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:13:56,'Alarmas pendientes,'112,'SELLO DE FILTRO DE PRODUCTO (X203530)
02-01-2025 15:13:56,'Alarmas pendientes,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO
02-01-2025 15:13:57,'Conf saliente.,'112,'SELLO DE FILTRO DE PRODUCTO (X203530) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:13:57,'Conf saliente.,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO - por linaro (Lina Rios Otalvaro)
02-01-2025 15:15:30,'Alarma entrante,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO
02-01-2025 15:15:30,'Alarma entrante,'112,'SELLO DE FILTRO DE PRODUCTO (X203530)
02-01-2025 15:16:15,'Alarma entrante,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
02-01-2025 15:16:15,'Alarma entrante,'154,'VÁLVULA DE DESCARGA LATERAL (K202030)
02-01-2025 15:16:18,'Alarma entrante,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
02-01-2025 15:16:18,'Alarma entrante,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020)
02-01-2025 15:16:47,'Alarma entrante,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
02-01-2025 15:16:47,'Alarma entrante,'155,'VÁLVULA DE CARGA (V203010)
02-01-2025 15:17:54,'Conf entrante.,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:17:54,'Conf entrante.,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
02-01-2025 15:17:54,'Conf entrante.,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
02-01-2025 15:17:54,'Conf entrante.,'112,'SELLO DE FILTRO DE PRODUCTO (X203530) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:17:54,'Conf entrante.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:17:54,'Conf entrante.,'155,'VÁLVULA DE CARGA (V203010) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:17:54,'Conf entrante.,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO - por linaro (Lina Rios Otalvaro)
02-01-2025 15:17:54,'Conf entrante.,'154,'VÁLVULA DE DESCARGA LATERAL (K202030) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:17:55,'Alarmas pendientes,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
02-01-2025 15:17:55,'Alarmas pendientes,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020)
02-01-2025 15:17:55,'Alarmas pendientes,'155,'VÁLVULA DE CARGA (V203010)
02-01-2025 15:17:55,'Alarmas pendientes,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
02-01-2025 15:17:55,'Alarmas pendientes,'154,'VÁLVULA DE DESCARGA LATERAL (K202030)
02-01-2025 15:17:55,'Alarmas pendientes,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
02-01-2025 15:17:58,'Conf saliente.,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
02-01-2025 15:17:58,'Conf saliente.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:17:58,'Conf saliente.,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:17:58,'Conf saliente.,'154,'VÁLVULA DE DESCARGA LATERAL (K202030) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:17:58,'Conf saliente.,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
02-01-2025 15:17:58,'Conf saliente.,'155,'VÁLVULA DE CARGA (V203010) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:18:03,'Alarmas pendientes,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO
02-01-2025 15:18:03,'Alarmas pendientes,'112,'SELLO DE FILTRO DE PRODUCTO (X203530)
02-01-2025 15:18:07,'Conf saliente.,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO - por linaro (Lina Rios Otalvaro)
02-01-2025 15:18:07,'Conf saliente.,'112,'SELLO DE FILTRO DE PRODUCTO (X203530) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:20:26,'Alarma entrante,'112,'SELLO DE FILTRO DE PRODUCTO (X203530)
02-01-2025 15:20:26,'Alarma entrante,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO
02-01-2025 15:20:29,'Conf entrante.,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO - por linaro (Lina Rios Otalvaro)
02-01-2025 15:20:29,'Conf entrante.,'112,'SELLO DE FILTRO DE PRODUCTO (X203530) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:20:32,'Alarmas pendientes,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO
02-01-2025 15:20:32,'Alarmas pendientes,'112,'SELLO DE FILTRO DE PRODUCTO (X203530)
02-01-2025 15:20:34,'Conf saliente.,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO - por linaro (Lina Rios Otalvaro)
02-01-2025 15:20:34,'Conf saliente.,'112,'SELLO DE FILTRO DE PRODUCTO (X203530) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:21:10,'Alarma entrante,'97,'CUERDA DEL ANILLO DEL FILTRO (G204895 / G204896)
02-01-2025 15:21:10,'Alarma entrante,'97 - 2,'CUERDA DEL ANILLO DEL FILTRO (G204895 / G204896) -  FALLA DE SEÑAL DE RETROALIMENTACIÓN: CUERDA 2 NO SEGURA (G204896)
02-01-2025 15:21:11,'Alarma entrante,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040)
02-01-2025 15:21:11,'Alarma entrante,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
02-01-2025 15:22:27,'Conf entrante.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:22:27,'Conf entrante.,'97 - 2,'CUERDA DEL ANILLO DEL FILTRO (G204895 / G204896) -  FALLA DE SEÑAL DE RETROALIMENTACIÓN: CUERDA 2 NO SEGURA (G204896) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:22:27,'Conf entrante.,'97,'CUERDA DEL ANILLO DEL FILTRO (G204895 / G204896) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:22:27,'Conf entrante.,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:22:29,'Alarmas pendientes,'97,'CUERDA DEL ANILLO DEL FILTRO (G204895 / G204896)
02-01-2025 15:22:29,'Alarmas pendientes,'97 - 2,'CUERDA DEL ANILLO DEL FILTRO (G204895 / G204896) -  FALLA DE SEÑAL DE RETROALIMENTACIÓN: CUERDA 2 NO SEGURA (G204896)
02-01-2025 15:22:31,'Conf saliente.,'97,'CUERDA DEL ANILLO DEL FILTRO (G204895 / G204896) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:22:31,'Conf saliente.,'97 - 2,'CUERDA DEL ANILLO DEL FILTRO (G204895 / G204896) -  FALLA DE SEÑAL DE RETROALIMENTACIÓN: CUERDA 2 NO SEGURA (G204896) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:27:58,'Alarmas pendientes,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
02-01-2025 15:27:58,'Alarmas pendientes,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040)
02-01-2025 15:28:11,'Conf saliente.,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:28:11,'Conf saliente.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:29:44,'Alarma entrante,'112,'SELLO DE FILTRO DE PRODUCTO (X203530)
02-01-2025 15:29:44,'Alarma entrante,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO
02-01-2025 15:29:54,'Conf entrante.,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO - por linaro (Lina Rios Otalvaro)
02-01-2025 15:29:54,'Conf entrante.,'112,'SELLO DE FILTRO DE PRODUCTO (X203530) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:29:56,'Alarmas pendientes,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO
02-01-2025 15:29:56,'Alarmas pendientes,'112,'SELLO DE FILTRO DE PRODUCTO (X203530)
02-01-2025 15:30:05,'Conf saliente.,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO - por linaro (Lina Rios Otalvaro)
02-01-2025 15:30:05,'Conf saliente.,'112,'SELLO DE FILTRO DE PRODUCTO (X203530) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:32:12,'Alarma entrante,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
02-01-2025 15:32:12,'Alarma entrante,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040)
02-01-2025 15:32:20,'Conf entrante.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:32:20,'Conf entrante.,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:34:36,'Alarmas pendientes,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040)
02-01-2025 15:34:36,'Alarmas pendientes,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
02-01-2025 15:34:44,'Conf saliente.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:34:44,'Conf saliente.,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:35:35,'Alarma entrante,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
02-01-2025 15:35:35,'Alarma entrante,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040)
02-01-2025 15:35:58,'Conf entrante.,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:35:58,'Conf entrante.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:36:56,'Alarmas pendientes,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040)
02-01-2025 15:36:56,'Alarmas pendientes,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
02-01-2025 15:37:40,'Conf saliente.,'98 - 3,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ANILLO DE FILTROS (E205040) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:37:40,'Conf saliente.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:39:31,'Alarma entrante,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
02-01-2025 15:39:31,'Alarma entrante,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
02-01-2025 15:39:35,'Conf entrante.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
02-01-2025 15:39:35,'Conf entrante.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:39:37,'Alarmas pendientes,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
02-01-2025 15:39:37,'Alarmas pendientes,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
02-01-2025 15:39:38,'Conf saliente.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
02-01-2025 15:39:38,'Conf saliente.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
02-02-2025 22:51:14,'Alarma entrante,'112,'SELLO DE FILTRO DE PRODUCTO (X203530)
02-02-2025 22:51:14,'Alarma entrante,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO
02-02-2025 22:51:55,'Conf entrante.,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO - por eliecernp (Eliecer Nisperuza Paternina)
02-02-2025 22:51:55,'Conf entrante.,'112,'SELLO DE FILTRO DE PRODUCTO (X203530) - por eliecernp (Eliecer Nisperuza Paternina)
02-02-2025 22:51:57,'Alarmas pendientes,'112,'SELLO DE FILTRO DE PRODUCTO (X203530)
02-02-2025 22:51:57,'Alarmas pendientes,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO
02-02-2025 22:51:58,'Conf saliente.,'112,'SELLO DE FILTRO DE PRODUCTO (X203530) - por eliecernp (Eliecer Nisperuza Paternina)
02-02-2025 22:51:58,'Conf saliente.,'112 - 1,'SELLO DE FILTRO DE PRODUCTO (X203530) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: INFLADO - por eliecernp (Eliecer Nisperuza Paternina)
02-02-2025 22:53:40,'Alarma entrante,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
02-02-2025 22:53:40,'Alarma entrante,'154,'VÁLVULA DE DESCARGA LATERAL (K202030)
02-02-2025 22:54:03,'Conf entrante.,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por eliecernp (Eliecer Nisperuza Paternina)
02-02-2025 22:54:03,'Conf entrante.,'154,'VÁLVULA DE DESCARGA LATERAL (K202030) - por eliecernp (Eliecer Nisperuza Paternina)
02-02-2025 22:54:18,'Alarmas pendientes,'154,'VÁLVULA DE DESCARGA LATERAL (K202030)
02-02-2025 22:54:18,'Alarmas pendientes,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
02-02-2025 22:54:49,'Conf saliente.,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por eliecernp (Eliecer Nisperuza Paternina)
02-02-2025 22:54:49,'Conf saliente.,'154,'VÁLVULA DE DESCARGA LATERAL (K202030) - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 05:48:06,'Alarma entrante,'154,'VÁLVULA DE DESCARGA LATERAL (K202030)
02-03-2025 05:48:06,'Alarma entrante,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
02-03-2025 05:50:54,'Conf entrante.,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 05:50:54,'Conf entrante.,'154,'VÁLVULA DE DESCARGA LATERAL (K202030) - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 05:50:56,'Alarmas pendientes,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
02-03-2025 05:50:56,'Alarmas pendientes,'154,'VÁLVULA DE DESCARGA LATERAL (K202030)
02-03-2025 05:50:58,'Conf saliente.,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 05:50:58,'Conf saliente.,'154,'VÁLVULA DE DESCARGA LATERAL (K202030) - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 05:52:14,'Alarma entrante,'173,'MEDIDA DE HUMEDAD DE PRODUCTO
